Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
-49,-3051.1666666666665,13.776560227722351,-11.365513232531134,8.581212635255453,57.485441909018085,3.0501063391483494,2.992340248719932,-49.0,6.0982537344110215,-1.5841530505241226,45.611111111111114,5.122053683180213,-11.098681312060704
-50,-3053.0,13.915356547088294,-11.42469800107253,8.460744379172523,58.61618724594674,2.979049773115028,2.9568906823987837,-50.0,6.1362791356599615,-1.6293834887615561,46.666666666666664,4.94221002730446,-11.125382099910789
-51,-3054.8333333333335,14.030144389977664,-11.468142556242846,8.274050886638951,59.73951033340706,2.9553856757758123,2.920440078339451,-51.0,6.158535037927648,-1.7718723463909434,47.5,4.8376242224755055,-11.095083959107258
-52,-3056.6666666666665,14.12664741214841,-11.458440651232161,8.09434415039644,60.84437267098813,2.963089562195315,2.886111990343778,-52.0,6.210859644451041,-1.931336028867542,48.666666666666664,4.728884287782145,-11.03086880192456
-53,-3058.3333333333335,14.206259892506806,-11.435792086779529,8.05307296896394,61.83731725148615,2.970683384323081,2.9394728506745067,-53.0,6.33250651143391,-2.011835901757995,49.333333333333336,4.536089072468813,-10.95883554909934
-54,-3060.0,14.233513750786585,-11.372336911864332,8.091746630969034,62.863914705776416,2.989879008054858,3.0900626743655173,-54.0,6.571947754249777,-2.081094369108374,50.166666666666664,4.242940566621455,-10.80687044044658
-55,-3061.6666666666665,14.223749510273223,-11.292189091087762,8.11991199747078,63.92517633245876,3.009373585062015,3.325144026168587,-55.0,6.901418297431391,-2.209804347130451,51.333333333333336,3.9337544479924715,-10.546982473210894
-56,-3063.1666666666665,14.214735485701311,-11.220198154605411,8.076070369647182,64.91159699901233,3.0061027208733564,3.5512542951474377,-56.0,7.228901813192494,-2.3805225213589836,52.166666666666664,3.683010072114646,-10.248956597178369
-57,-3064.8333333333335,14.2378191706321,-11.141275137116713,7.952429413966328,65.99952942995033,2.9879406982883374,3.7808548252476455,-57.0,7.5866484502040095,-2.611142963060129,53.333333333333336,3.461923680981469,-9.888799231076307
-58,-3066.3333333333335,14.273879189729607,-11.059104153567858,7.81667494364893,66.95786025024817,2.97189262499624,3.9656819831707684,-58.0,7.9012155868783625,-2.8241523232090167,54.0,3.291815390627859,-9.56310612109514
