Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
-61,3683.5,26.136035223929156,15.492290688451243,-15.89407178502844,91.67753867948605,26.213270172656586,0.1130684366280793,-61.0,-10.593225127747857,1.8932264965290986,61.5,5.181934885835132,-6.833579924862537
-62,3686.75,24.992537142913292,15.048704129660248,-16.031260996214318,91.41784510257557,26.340415208561097,0.10580510480520153,-62.0,-10.706887689825333,2.0464632815829464,62.41666666666667,5.482556209788519,-6.718420166106511
-63,3690.25,23.77910201680256,14.539383513967788,-16.16428983497069,91.10244192769372,26.474587867919375,0.006598644205120345,-63.0,-10.78869695851498,2.2482961081880557,63.41666666666667,5.814660842169346,-6.640841406518078
-64,3693.75,22.541290990255142,14.007347982071124,-16.39801472150437,90.72051290947587,26.637246002129693,-0.18871127995371023,-64.0,-10.824275714278446,2.4011821051553772,64.29166666666666,6.078417272719076,-6.577316000434352
-65,3697.25,21.217741052413764,13.48773788960074,-16.792465643886473,90.30086651100768,26.788941775776333,-0.44740704790932645,-65.0,-10.755305296675663,2.409834470150402,65.41666666666666,6.171649652849485,-6.536415606172987
-66,3701.0,19.777593592051147,12.907816149065777,-17.034056955412495,89.80933084429768,27.004692184254676,-0.6388872538289176,-66.0,-10.797420880835455,2.596854675099478,66.5,6.480612095976075,-6.456232416745323
-67,3705.0,18.320097345327746,12.284596582800285,-17.010787035983274,89.23925148943891,27.27406378338489,-0.8260454312272862,-67.0,-10.915207182239591,3.074875657551577,67.375,7.082697369908832,-6.414373720525712
-68,3709.5,16.84198911032,11.673118387376377,-16.977231262837343,88.5936669301491,27.54643711204691,-1.2736958133179246,-68.0,-10.789475145928531,3.64416111064937,68.4,7.675424529585894,-6.620056124409173
-69,3724.75,13.65931715041394,11.093598824913233,-17.05099910893582,86.31521273827359,28.962833480238462,-2.413055384927004,-69.0,-10.337807242926322,5.416926106456215,69.29112903225806,9.292133322933914,-7.538635308996724
-70,4052.0,11.928661278180924,12.747093259523433,-18.082214288912606,86.54702709592944,29.388277563099994,-1.6208784436673123,-70.0,-8.857191143727693,4.849963450263088,70.21739130434783,8.382896956931058,-8.584884870048189
-71,,,,,,,,,,,,,
-72,,,,,,,,,,,,,
-73,,,,,,,,,,,,,
